"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"0",0.070899175,79,0,0.002895753,5179,3,0,0,0,0
"0",0.215582611,66,0,0.509496834,3000,10,0,1,0,0
"0",0,80,0,0.345907928,3127,4,0,1,0,0
"0",0.467272451,38,0,0.564731734,5460,9,0,2,0,2
"0",0.207677397,79,1,0.736573737,15100,13,0,8,0,0
"0",0.207519499,64,0,0.377135348,6087,5,0,1,0,0
"0",0.012454357,60,0,0.46039329,9000,16,0,2,0,0
"0",0.00044442,29,0,0.411237504,2900,6,0,0,0,0
"0",0.054401501,60,0,0.684198747,4467,17,0,2,0,0
"0",0.249166975,63,0,0.481129718,4000,11,0,1,0,0
"0",0.046564615,49,0,0.305358615,6064,15,0,1,0,0
"0",0,55,0,0,7400,6,0,0,0,0
"0",0.535323778,46,0,0.367279106,10830,9,1,1,1,1
"1",0.474979527,44,1,0.432684443,6112,17,0,1,0,0
"0",0.643851149,39,1,0.456254375,10000,14,0,2,0,3
"0",0.32526561,28,0,0.142267541,4118,4,0,0,0,2
"0",0.184427186,62,0,1.236008092,1482,14,0,1,0,0
"0",0.539124567,55,0,0.161861485,6381,3,0,0,0,0
"0",0.868263473,37,0,1.194253592,1600,8,1,0,4,1
"0",0.01208981,28,0,0.157436709,3791,11,0,0,0,0
"1",0.13977573,38,1,0.265213665,8166,4,0,1,0,0
"0",0.060733396,61,0,0.008549573,20000,8,0,0,0,0
"0",0.9999999,26,0,0.599500416,1200,2,0,1,0,1
"0",0.072891991,69,0,0.066155641,6000,4,0,0,0,0
"0",0,42,0,0.107413227,7000,3,0,0,0,2
"0",0.231038456,55,0,0.043241773,7353,7,0,0,0,0
"0",0.226538045,40,0,0.48234558,11186,12,0,3,0,0
"0",0.271510441,48,0,0.53014827,3034,7,0,1,0,3
"0",0.38757449,44,0,0.230848802,17400,7,0,2,0,4
"0",0.903878719,30,0,0.606393606,1000,3,0,0,0,0
"0",0,52,0,0.728390629,11140,9,0,3,0,0
"0",0.478618905,56,0,0.083523874,7434,7,0,0,0,0
"0",0.005301378,78,0,0.152661681,4545,14,0,1,0,1
"0",0.357014951,60,0,0.673319456,8166,22,0,2,1,0
"0",0.073863116,68,1,0.020686089,5800,6,0,0,0,0
"0",0.120467754,48,0,0.372090618,9666,6,0,2,0,2
"0",0.97550245,53,1,0.186759852,10301,8,0,1,0,0
"0",0.03072272,28,0,0.009456904,3700,4,0,0,0,0
"0",0.429913339,50,0,0.114524632,5500,6,0,0,0,0
"0",0.00489631,71,0,0.007312614,1640,9,0,0,0,0
"0",0.011929955,37,0,0.787202133,6000,8,0,1,0,0
"1",0.471002762,63,1,0.066793321,10000,3,0,0,0,0
"0",0.95220478,28,0,0.07587798,3900,3,0,0,0,0
"0",0.111538902,55,0,0.554814891,9750,18,0,2,0,0
"0",0.005083192,43,0,0.347669637,5835,8,0,1,0,0
"0",1.006538304,48,1,0.545267187,6792,7,0,1,0,0
"0",0.014408215,40,0,0.06344301,5500,4,0,0,0,1
"0",0.162627595,45,4,0.047804372,15416,5,0,0,0,0
"1",0.985841133,49,4,1.349089921,3680,16,1,1,0,0
"0",0.812596006,43,2,0.334195898,10433,7,0,2,0,2
"0",0.008249794,49,0,0.312923633,4425,7,0,1,0,0
"0",1.107892108,21,0,0.008247938,4000,2,0,0,0,0
"1",0,47,0,0.076824584,7028,9,1,1,0,0
"0",0.066113797,63,0,0.621679828,9750,24,0,2,0,2
"0",0.075175063,34,0,0.292933619,7004,5,0,1,0,2
"0",0.337033611,54,0,0.103589278,2200,3,0,0,0,1
"0",0.239572032,53,0,0.193625287,11325,15,0,1,0,3
"0",0.013932869,57,0,0.008531817,2812,13,0,0,0,0
"0",0.056617362,67,0,0.329105691,3074,9,0,0,0,0
"0",0.689015549,54,0,0.200851799,16200,5,0,1,0,2
"0",0.47196067,30,0,0.423037367,5833,5,0,1,0,3
"0",0.465818281,48,0,0.380936511,6000,9,1,0,0,0
"0",0.834650332,81,1,0.79540962,9105,16,0,1,0,0
"1",0.404769332,61,1,0.228221742,4166,15,0,1,0,0
"1",0.907979127,73,0,0.740428891,7600,9,0,2,0,2
"0",0.452472976,54,0,0.503942769,12300,16,0,1,0,2
"0",0.300365108,48,0,0.402525876,10530,15,0,2,0,3
"1",0.095060329,65,0,0.267108168,3170,11,0,1,1,1
"0",0.936397723,36,0,0.210134821,6452,6,0,1,0,3
"0",0.005958059,89,0,0.03848076,2000,11,0,0,0,0
"0",0.182637877,41,0,0.247323736,2708,8,0,0,0,3
"0",0.061288346,78,0,0.012166489,4684,4,0,0,0,1
"0",0.519748819,44,0,0.237298034,10273,15,0,1,0,2
"0",0.563574904,41,0,0.958344904,3600,13,0,2,0,3
"0",0.025955299,67,0,0.00553761,4333,2,0,0,0,0
"0",0.122658489,34,0,0.052206339,3217,6,0,0,0,0
"0",0.302178411,59,3,0.548851242,8617,18,0,3,2,1
"0",0.029174214,82,0,0.182159038,6400,15,0,1,0,0
"0",0.67456717,34,0,0.146894162,3750,7,0,0,0,0
"1",0.761937597,49,3,0.207368599,5916,10,0,2,0,2
"0",0.9999999,30,0,0,3900,1,0,0,0,1
"0",0.27866852,42,0,0.539243459,6000,9,0,2,0,4
"0",0.129568106,36,0,0.11302416,3600,2,1,0,0,0
"0",0,35,0,0.229297234,11966,11,0,2,0,1
"0",0.011553468,45,0,0.332504594,9250,8,0,2,0,0
"0",0.687385157,56,0,0.951080164,5600,9,0,3,0,0
"1",1.146247167,47,0,0.664238411,1509,11,0,0,1,3
"0",0.045813118,53,0,0.162325941,7755,5,0,1,0,0
"0",0.501703633,58,1,0.381217225,12585,12,0,2,0,0
"0",0.114980837,32,0,0.006248047,3200,1,0,0,0,0
"0",0.182545436,47,0,0.407001667,8397,6,0,1,0,3
"0",1.167341109,28,0,0.355881554,3680,3,2,0,1,1
"0",0.001417069,36,0,0.113083951,5800,5,0,0,0,0
"0",0.056897155,58,1,0.216692023,4600,12,0,1,0,0
"0",0.857495576,45,2,0.399340274,9700,13,0,1,0,2
"0",0.458648764,68,0,0.121626125,3000,2,0,0,0,0
"0",0.003363483,32,0,0.122417241,4500,13,0,0,0,0
"0",0.867109635,31,0,0.095931054,7077,4,1,0,0,0
"1",0.9999999,45,0,0,2000,0,3,0,0,0
"0",0.052175752,78,0,0.054111033,5691,11,0,1,0,0
"0",0.591211263,46,0,0.526473676,6666,10,0,2,0,0
"0",0.2725662,56,0,1.047664901,2076,11,0,1,0,2
"0",0.174435861,46,0,0.072940392,18000,10,0,1,0,1
"0",0.253438263,54,0,0.577526534,4333,16,0,1,0,0
"0",0.266571846,40,0,0.294397715,6300,14,0,2,0,2
"0",0.118443971,35,0,0.37738593,5500,14,0,1,0,2
"1",0.193247126,53,1,0.504998781,4100,7,4,2,2,2
"0",0.02179782,47,0,0.368610158,6122,6,0,1,0,0
"1",1.008832843,38,3,0.316694664,12500,5,0,1,0,3
"0",0.968206424,40,0,1.141216216,2959,11,0,0,0,0
"0",0.047723657,61,0,0.217710671,4900,3,0,2,0,1
"0",0.278738754,49,0,0.451970687,5048,12,0,1,0,2
"0",0.463896912,26,0,0.212696826,4000,6,0,0,0,0
"0",0.022275109,74,0,0.028571429,1154,6,0,0,0,0
"0",0.178347423,58,0,0.211457708,3333,3,0,0,0,0
"0",0.369766323,37,0,0.391354634,6916,5,0,2,0,0
"0",0.017837002,82,0,0.677147239,2607,11,0,1,0,0
"0",0.117213048,33,0,0.36775483,1500,8,0,0,0,0
"0",0.024567325,38,0,0.079653391,6000,7,1,0,0,2
"0",0.064126561,61,0,0.12124412,10416,8,0,2,0,0
"0",0.491658682,69,0,0.549782798,5754,7,0,1,0,0
"0",0.011086796,83,0,0.20431328,4404,4,0,1,0,0
"0",0.17033512,66,0,0.556673279,7057,19,0,1,0,0
"0",1.000956439,49,1,0.122823618,5283,5,0,1,0,1
"1",0.305387784,46,0,0.898050975,2000,5,0,2,0,0
"0",0.076630428,53,0,0.592298137,4024,17,0,2,0,0
"0",0.9999999,26,0,8960,0,1,0,0,0,0
"1",0.9999999,37,98,0,6000,0,98,0,98,1
"0",0.268105073,58,0,0.732238486,2800,12,0,2,0,0
"0",0.408422406,44,0,0.461613501,10250,19,0,2,0,2
"0",0.019116141,80,0,0.006192442,6297,4,0,0,0,0
"0",0.9999999,51,0,0.014568158,7687,1,0,0,1,1
"0",0.401260704,41,0,0.519115398,8500,12,0,3,0,1
"0",0.443951605,43,0,0.457095019,7166,11,0,2,1,1
"0",0.948151989,34,1,0.237923576,2773,10,0,0,0,0
"0",0.352010842,73,0,0.20723589,10364,13,0,1,0,0
"0",0.914553222,44,1,0.411061501,6942,9,0,1,0,0
"0",0.729454109,43,0,0.055077591,12436,4,0,0,1,1
"0",0.009677675,51,0,0.007140817,3500,10,0,0,0,0
"0",0.54798299,51,0,0.410307898,2987,6,0,2,0,0
"0",0.103219407,50,0,0.251874063,2000,17,0,0,0,0
"0",0.414732593,42,1,0.254367934,5837,4,0,1,1,1
"0",0.09198291,33,0,0.842857143,2449,11,0,2,0,0
"0",0.642735726,79,0,0.139029689,1380,3,0,0,0,0
"0",0.782136964,49,0,0.343527136,8272,10,0,0,0,2
"0",0.071013703,36,0,0.097835498,1154,7,0,0,0,2
"0",1.069860279,62,0,0.267368055,11500,3,5,1,0,0
"1",0.71127406,59,2,0.509535271,5400,4,0,1,0,1
"0",0.60837201,69,0,0.331842212,2458,4,0,0,0,0
"0",0.161621671,38,0,0.125392745,3500,4,0,0,0,2
"0",0.71035747,51,0,0.235552889,5000,8,0,0,0,0
"0",0.216138787,45,0,0.289416847,12500,11,0,2,0,1
"0",0.149864384,47,0,0.508397761,3750,17,0,2,0,0
"0",0.020065329,51,0,0.344149389,14083,5,0,2,0,2
"0",0.824621537,27,0,0.084917851,5416,2,0,0,0,0
"0",1.06197521,24,0,0.129502394,4802,4,0,0,0,0
"0",0.090875107,30,1,0.144758735,600,5,0,0,0,0
"1",0.884124307,41,1,0.270529837,9266,8,0,1,0,1
"0",0.270303561,50,0,0.258969861,25083,14,0,2,0,0
"0",0.024277103,65,0,0.005415538,4800,7,0,0,0,0
"0",0.046221474,49,0,0.294585271,6666,13,0,2,0,1
"0",0.155425927,56,0,0.226142798,14481,8,0,2,0,1
"0",0.009568208,49,0,0.009824861,2340,8,0,0,0,0
"0",1.003428082,31,0,0.344787193,2560,4,0,0,0,0
"0",0.362322494,25,0,0.574972233,2700,8,0,2,0,0
"0",0.059567174,29,1,0.25014997,6667,3,0,2,0,0
"1",0.84935242,42,1,0.156409687,4500,5,2,0,0,2
"0",0.019018063,41,0,0.215447154,1475,7,0,0,0,0
"0",0.151260713,49,0,0.024905818,14333,8,0,1,0,2
"0",0.17445034,62,0,0.392407218,5873,11,0,1,0,0
"0",0.128347826,56,0,0.361540598,10800,14,0,3,0,2
"0",0.9999999,62,0,0.091902211,18856,3,0,1,0,0
"0",0.058878128,47,0,0.563138448,4600,28,0,2,0,0
"0",0.02953598,54,0,0.083399614,8800,8,0,0,0,0
"0",0,61,0,0.286305337,7250,5,0,1,0,0
"0",0.977160914,47,0,0.976361222,3764,5,0,1,0,2
"0",0.01529847,37,0,0.00099975,4000,2,0,0,0,0
"0",0.000499236,56,0,0.03080766,1200,3,0,0,0,1
"0",0.104007558,80,0,0.205539359,6173,7,0,1,0,1
"0",0.001313574,46,0,0.384018953,4642,30,0,2,0,3
"0",0.147013783,74,0,0.129248024,14800,13,0,2,0,0
"0",0.387537674,40,0,0.490641497,6250,9,0,2,0,1
"0",0,54,0,0.248500273,5500,7,0,1,0,1
"0",0.071331847,53,0,0.289703943,8342,10,0,1,0,2
"0",0.047555787,86,0,0.451927404,6666,30,0,2,0,1
"0",0.354441348,58,0,0.487252125,6000,7,0,2,0,0
"0",0.000759184,72,0,0.000587544,1701,7,0,0,0,0
"0",0.974156431,57,0,1.003827507,3918,11,0,1,0,0
"0",0.043161787,67,0,0.370475515,5635,8,0,2,0,0
"0",0.174417387,58,0,0.388420531,8065,10,0,2,0,0
"0",0.412198568,57,1,0.330820706,13000,19,0,1,0,4
"0",0.0066477,33,0,0.063989335,6000,6,0,0,0,3
"0",0.06201934,48,0,0.747237569,2895,8,0,2,0,5
"0",0.532354412,53,0,0.18983802,18952,13,0,2,0,1
"0",0.073471872,77,0,0.003184713,7535,3,0,0,0,0
"0",0,31,0,0.090831191,3500,4,0,0,0,0
"0",0.04909509,80,0,0.00224955,6667,4,0,0,0,0
"0",0.511269726,51,2,0.292457451,16333,13,0,1,0,3
"0",0.430795023,61,0,0.140514383,11158,14,0,2,0,0
"0",0.004698291,64,0,0.100395751,4800,20,0,1,0,0
"0",0.8300068,71,1,0.229781772,3115,9,0,0,0,0
"0",0.7986002,38,2,0.330678198,4393,3,0,1,0,1
"0",0.321167883,53,0,0.161862528,7666,4,0,1,0,1
"0",0.163396868,32,0,0.196644664,3635,12,0,0,0,0
"1",0.048851418,53,0,0.030663746,10500,11,0,0,1,0
"0",0.365839313,32,0,0.427746856,4850,7,0,1,0,0
"1",0.9999999,57,98,0.022840119,3020,0,98,0,98,0
"0",0.011768307,63,0,0.452945012,4600,8,0,2,0,0
"0",0.19469294,50,0,0.261819054,12500,12,0,2,0,3
"0",0.010091111,61,0,0.34151957,11726,16,0,3,0,0
"0",0.256782881,44,0,0.156603107,5663,5,0,1,0,3
"0",0.051414129,81,0,0.317993457,4584,11,0,2,0,0
"0",0.021704206,57,0,0.071152074,10849,9,0,1,0,1
"0",0.549514118,49,0,0.614882644,9500,12,0,2,0,2
"0",0.9999999,32,0,0.005175983,1931,0,0,0,0,0
"0",0.169183082,50,0,0.251978519,7075,4,0,1,0,2
"0",0.051063262,48,0,0.234282644,5582,8,0,2,0,2
"0",0.9999999,38,0,0.00893504,4140,0,0,0,0,2
"0",0.021520937,33,0,0.693898656,2900,8,0,2,0,0
"0",0.798650169,43,3,1.100030221,3308,7,0,1,0,1
"0",0.029942002,59,0,0.332919512,4832,9,0,1,0,0
"0",0.9999999,66,0,3610,0,5,0,1,0,0
"0",0.073435833,62,0,0.476200826,4600,12,0,1,0,0
"1",0.814226925,45,2,0.251772405,5500,4,3,0,3,3
"0",0.9999999,73,1,0.246849422,7696,4,0,1,0,0
"0",0.008684579,75,0,0.0013269,8289,5,0,0,0,0
"0",0.000978155,42,0,0,7500,3,0,0,0,2
"0",0,45,0,0.309899239,13000,10,0,2,0,1
"0",0.651949219,50,0,0.353201307,5200,8,1,1,0,3
"0",0.038878266,53,0,1.317447092,6000,13,0,7,0,0
"0",0,58,0,0,2700,1,0,0,0,0
"0",0.222364921,49,0,0.129486201,9166,4,0,1,0,7
"0",0.9999999,36,0,0.016479895,3033,2,0,0,0,0
"1",1.005499083,60,1,0.418300654,2600,9,0,0,3,0
"0",0,37,1,0.711990479,3360,6,0,2,0,0
"0",0.633182726,35,0,0.40842442,3750,5,0,0,0,0
"0",0.183312965,46,0,0.154772141,2325,5,0,0,0,0
"0",0.463850874,61,0,0.215304443,3645,14,0,0,0,0
"1",0.418581419,26,0,0.145963509,4000,4,1,0,0,0
"0",0.948382013,53,1,0.317230726,7120,14,0,2,0,0
"0",0,36,0,0.043509878,8250,3,0,0,0,0
"0",0.017578485,33,0,0.252731948,9333,7,0,1,0,0
"0",0.079540301,63,0,0.093575535,12000,18,0,1,0,1
"0",0.027837259,30,0,0.000520562,1920,2,0,0,0,0
"0",0.001128996,47,0,0.321780858,3750,6,0,1,0,1
"0",0.19097466,34,0,0.2139765,3233,9,0,1,0,0
"0",0.035076473,50,0,0.154410131,4500,5,0,1,0,1
"0",0.000554714,80,0,0.000185151,5400,9,0,0,0,0
"0",0.079568504,26,0,4.676646707,500,22,0,1,0,0
"0",0.9999999,67,0,0.317820909,4533,3,0,1,0,0
"0",0.423096151,25,0,0.821571238,750,7,0,0,1,0
"0",0,55,0,0.122550766,2806,2,0,0,0,3
"0",0.046910971,67,0,0.31135291,7627,15,0,2,0,1
"0",0.000982343,60,0,0.54187665,4166,8,0,2,0,0
"0",0.02879661,80,0,0.013424736,3500,7,0,0,0,0
"0",0.04699952,59,0,0.515739051,8767,21,0,2,0,0
"0",0.253218431,66,0,0.615903614,6224,15,0,2,0,1
"0",0.9999999,32,0,0.695473251,1700,2,0,1,0,1
"0",0.086490724,86,0,0.037951438,4900,10,0,0,0,1
"0",0.026285762,51,0,0.614257162,1500,12,0,1,0,0
"0",0.055588882,47,0,0.185328185,10359,5,0,1,0,1
"1",0.846307385,34,6,0.629820051,3500,8,2,2,3,4
"0",0.595526493,55,0,0.835332606,1833,11,0,1,0,0
"0",1.00279972,49,0,0.182906636,7850,7,0,1,0,1
"0",0.197048728,87,0,0.040243677,5416,4,0,0,0,0
"0",0,77,0,0.310878362,4200,5,0,2,0,1
"0",0.002624672,27,0,0.08447888,4000,5,0,0,0,0
"0",0.022939541,56,0,0.510289991,2137,11,0,1,0,1
"0",0.019692055,64,0,1.952813067,550,18,0,1,0,0
"0",0.036947601,64,0,0.717440213,12000,14,0,4,0,2
"0",0.018051522,71,0,0.03028283,10500,52,0,0,0,0
"0",0.197657888,62,0,0.240054021,17770,13,0,2,0,1
"0",0.9999999,41,0,0.082399273,3300,0,1,0,0,0
"0",0.190131667,50,0,0.015972974,237400,10,0,2,0,3
"0",0.68217069,38,0,0.437899048,8300,10,0,2,0,3
"0",0,72,0,0.140823478,4565,6,0,1,0,3
"0",0.668225543,50,0,0.6601958,11950,16,0,4,0,3
"0",0.013207524,41,0,0.006964457,4163,9,0,0,0,0
"0",0,31,0,0.204950816,9250,12,0,2,0,0
"0",0.485893417,28,2,0.203118752,2500,5,0,0,1,2
"0",0.9999999,63,0,0.325005678,13208,4,0,2,0,0
"0",0.053319885,43,1,0.207120253,6319,9,0,1,0,0
"0",0.46593862,47,0,0.127174565,3333,6,0,0,0,0
"0",0.662161271,51,0,0.772756342,4690,9,0,2,0,1
"0",0.171103403,75,2,0.782608696,3541,20,0,3,0,1
"0",0.015625851,83,0,0.009996002,2500,11,0,0,0,0
"0",0.010844561,60,0,0.099380124,5000,10,0,0,0,0
"0",0.000207969,72,0,0.336790251,3856,11,0,1,0,0
"0",0.194466183,31,0,0.326909649,7160,13,0,1,0,1
"0",0.66449342,32,0,561,1,10,0,0,0,2
"0",0.155853524,69,0,0.297091782,7495,9,0,0,0,2
"0",0.94342714,32,0,0.171406003,2531,4,0,0,0,0
"0",0.233937516,34,0,0.156968707,7956,5,0,1,0,2
"0",0.199521587,45,0,0.479008397,2500,13,0,0,0,0
"0",0.023477125,37,0,0.2753711,3300,16,0,0,0,2
"0",0.197257255,35,0,0.268688725,3263,6,0,1,0,2
"1",0.9999999,24,0,0,2833,0,2,0,0,0
"0",0.483925804,50,0,0.378403323,4333,6,0,1,0,0
"0",0.053998036,44,0,0.006566184,6700,3,0,0,0,3
"0",0.325799543,51,0,0.320199976,8400,18,0,2,0,1
"0",0.0419985,65,0,0.044558698,1166,1,0,0,0,0
"0",0.005809413,46,0,0.008639309,925,11,0,0,0,0
"1",0.781794913,67,1,0.335591252,5166,12,0,3,0,1
"0",0.05841747,62,0,0.236585366,11479,5,0,1,0,0
"0",0.109371236,50,0,0.493028165,18000,25,0,3,0,3
"0",0.461821037,46,0,0.22642529,3700,15,0,0,0,0
"0",0.731153415,42,0,0.29169973,6300,8,0,1,0,2
"0",0.48328183,64,0,0.318446926,6000,8,0,1,0,1
"0",0.565838635,49,0,0.135986401,10000,4,0,1,0,1
"0",0.9999999,64,0,0.081847476,9309,7,0,1,0,0
"0",0.073761907,83,0,0.279246795,2495,9,0,0,1,0
"0",0.054622724,43,0,0.352486335,7500,6,0,2,0,0
"0",0.01682039,50,0,0.129980003,6500,18,0,0,0,0
"0",0.379835405,72,0,0.346915017,5153,22,0,1,0,0
"0",0.347305389,67,0,0.000749963,6666,2,0,0,0,0
"0",0.015718747,51,1,0.319539957,8433,9,0,1,0,0
"0",0.020545787,73,0,0.374156461,4000,6,0,1,0,0
"0",0.003918787,52,0,0.20403629,5400,12,0,0,0,0
"0",0.022106353,44,0,0.318362149,20416,4,0,1,0,3
"0",0.004191367,48,0,0.081064452,6500,17,0,0,0,3
"0",0.064370921,70,0,1901,0,6,0,2,0,0
"0",0.299469508,41,0,1.495003331,1500,7,0,2,0,2
"0",0.970967264,34,2,0.231963208,3478,11,1,0,0,3
"0",0.559052702,50,0,0.650123196,5681,11,0,2,0,2
"0",0.132950741,47,1,0.169927536,5519,9,0,0,0,0
"0",0,39,0,2.665497076,854,6,0,1,0,3
"0",0.110137612,50,1,0.137459807,4975,6,1,0,0,2
"0",0.075495233,45,0,0.006999533,15000,6,0,0,1,0
"0",0.111840317,32,0,0.314817037,8334,12,0,1,0,0
"0",0.526463138,58,1,0.334642234,4583,9,0,1,1,0
"0",0.020288179,61,0,0.209312839,4423,6,0,1,0,0
"0",0.477866791,44,5,0.325862448,4550,9,0,1,0,2
"0",0.180844225,49,0,0.699175434,3516,6,0,1,0,1
"0",0.013539496,61,1,0.430966034,6800,23,0,2,0,1
"0",0.084684192,49,2,0.325777825,9352,6,0,1,0,4
"0",0,60,0,0.085987848,5430,12,0,0,0,1
"0",0.230876062,49,0,0.283428876,7500,3,0,1,0,5
"0",0.090027442,47,0,0.386303775,3416,14,0,1,0,4
"0",0.9999999,22,0,0,420,1,0,0,0,0
"1",0.757534513,57,0,0.564457393,5491,15,0,1,0,1
"0",0.147461822,37,0,0.405618964,6833,16,0,2,0,2
"0",0.225923192,54,1,0.251201201,13319,5,0,2,0,1
"0",0.827200631,53,0,0.505687694,2900,8,0,3,0,0
"0",0.976515229,70,0,0.279112754,2704,6,0,0,0,0
"0",0.315740705,28,1,0.080964891,4186,5,0,0,0,1
"0",0.051603301,69,1,0.48056311,6250,11,0,1,0,0
"0",0.684892298,53,0,0.581456011,4216,5,0,1,0,2
"0",0,40,0,0.348249577,7083,7,0,2,0,1
"1",0.940147132,45,3,0.552535918,5776,5,2,1,0,3
"0",0.204535496,44,1,0.237021038,12500,13,0,1,0,0
"0",0.31374534,51,0,0.141880591,13750,6,0,1,0,4
"1",0.9999999,39,0,0.510531136,4367,2,6,1,0,1
"0",0.154398948,51,0,1.035995501,2666,13,0,2,0,0
"0",0.543790746,46,0,0.293241863,6850,17,0,1,0,2
"0",0.596701649,42,0,0.132429614,3835,5,0,0,0,2
"0",0.014999118,59,2,0.081908345,5847,5,0,0,0,0
"0",0.128348827,45,0,0.468832309,3416,11,0,2,0,1
"0",0.36626098,48,0,0.477411144,11000,15,0,2,0,6
"0",0.685410486,36,0,0.571857036,4000,3,0,1,0,2
"0",0.68507686,44,2,0.322989885,5832,6,0,1,0,2
"0",0.774339443,34,0,0.037293349,2600,5,0,0,0,0
"0",0.025386482,45,0,0.498228774,8750,8,0,1,0,0
"0",0.090472762,43,0,0.171942686,3000,5,0,0,0,0
"0",0,40,0,0.708458308,5000,6,0,1,0,1
"0",0.167399547,63,1,0.432055749,6600,14,0,2,0,2
"0",0.011468331,46,0,0.010361599,4728,8,0,0,0,0
"0",0.630885614,36,1,0.340865913,10000,10,0,1,0,2
"0",0.155959085,41,0,2599,0,5,0,1,0,0
"0",0.445160437,40,0,0.086742461,72916,13,0,2,0,2
"0",0,81,0,0.275024912,11038,10,0,1,0,0
"1",0.968080935,54,0,0.620920112,6433,4,0,1,0,1
"0",0.666523526,48,3,0.588465116,5374,10,0,2,1,3
"0",0.971337155,38,1,0.451034011,5850,4,0,2,0,1
"0",0.013574112,60,0,0.711075819,17000,11,0,3,0,0
"0",0.02189781,27,0,0.001737619,3452,1,0,0,0,0
"0",0.608084798,50,0,0.16935856,4333,4,0,0,0,0
"0",3878,40,0,0.138464441,5300,3,0,0,0,1
"0",0.031214857,45,0,0.128277531,2478,8,0,0,0,1
"0",0.432469109,39,0,0.418145957,6590,7,0,1,0,2
"0",0.117759284,71,0,0.314791403,1581,16,0,0,0,0
"0",0.378772628,39,0,0.38605162,9104,9,0,1,0,3
"0",0.045330421,58,0,0.423353145,8075,11,0,2,0,0
"0",0.9999999,25,0,0.097942172,3838,1,1,0,2,0
"0",0.400766539,55,1,0.162826128,5250,7,0,1,0,0
"0",0.128492243,33,1,0.202051481,5166,6,0,0,0,0
"0",0.019737381,73,2,0.32039406,6800,6,0,2,0,1
"0",0.9999999,53,0,0,4200,0,0,0,0,2
"0",0.063217762,46,0,0.551932749,28430,7,0,3,0,2
"0",0,29,0,8.03960396,100,2,0,0,0,0
"0",0,60,2,0.690847873,9800,12,0,6,0,0
"0",0.988458927,41,0,0.105487073,9166,3,0,0,0,3
"0",0.080110185,54,0,0.054118394,6300,5,0,0,0,0
"0",0.018872623,68,0,0.059184218,3750,12,0,1,0,0
"0",0.180453803,57,0,0.377756472,7300,13,0,1,0,1
"0",0.268842037,61,0,0.518317069,6250,20,0,2,0,0
"0",0.022464071,55,0,0.377405649,4000,6,0,1,0,0
"0",1.007934987,29,0,0.439527213,3637,7,0,0,0,0
"0",0.141670459,64,0,0.418121994,3950,16,0,2,0,1
"0",0.44020152,79,0,0.650444864,7417,16,0,1,0,1
"0",0.030908087,75,1,0.007938681,3652,6,0,0,0,1
"0",0.027915504,58,0,0.002637131,7583,4,0,0,0,2
"0",0.9999999,69,1,0,2258,2,0,0,0,1
"0",0.050815872,45,0,865,1,4,0,1,0,2
"0",0.259989773,49,0,0.470113325,13500,15,0,4,0,1
"0",0.186482737,78,1,3.049966689,1500,26,0,2,0,0
"0",0.104035175,51,0,0.271381292,5740,5,0,1,0,2
"0",0.646653603,54,0,0.291078769,9000,11,0,0,0,0
"0",0.05520939,31,1,0.390502968,3200,6,0,1,0,1
"0",0.021451488,35,0,1.021854021,7000,9,0,3,0,0
"0",0.050538101,47,0,0.181358929,7917,18,0,1,0,2
"0",0.025355502,63,0,0.007332111,6000,12,0,0,0,0
"1",0,36,2,0.670636671,6800,9,0,2,0,2
"0",0.066049588,46,0,0.366233395,7000,11,0,2,0,3
"1",0.699994239,45,0,0.557475402,8333,17,0,1,0,0
"0",0.068897552,55,0,0.16980789,16500,7,0,1,0,1
"0",0.012196067,82,0,0.175378463,3500,7,0,0,0,0
"0",0.353357583,40,0,0.691030897,10000,10,0,4,0,6
"0",0.476356933,36,0,0.683967705,1733,7,0,0,0,3
"0",0.9999999,56,0,0.359307359,2309,2,0,1,0,0
"0",0.045951265,72,0,0.154461385,4000,9,0,0,0,0
"0",0.04979917,33,0,0.53042563,15200,11,0,3,0,0
"0",0.050756918,29,0,0.192685625,15366,16,0,1,0,0
"1",0.058944131,52,1,0.210871603,3200,4,1,1,0,2
"0",0.109351183,84,1,0.187362527,5000,14,0,0,0,0
"0",0.25759003,47,0,0.314984709,4250,5,0,2,0,3
"0",0,36,0,0.318480434,3500,5,0,1,0,3
"0",0.288541381,87,1,0.571428571,1700,23,0,0,0,0
"0",0.882235529,24,0,0.12095968,3000,2,0,0,0,0
"0",0.137694496,62,0,0.600399886,3500,16,0,1,0,0
"0",0.040037646,81,0,0.007690336,3900,4,0,0,0,0
"0",0.004349891,54,0,0.283085455,7933,12,0,1,0,2
"0",0.937701351,52,0,0.402224536,18250,20,0,4,0,1
"0",0.186198854,50,0,0.201211044,18000,4,0,1,0,1
"0",0.01626805,45,1,0.084718208,11071,9,0,1,0,1
"0",0.361300744,38,0,1.216632444,5843,16,0,2,0,0
"0",0.089820359,38,0,0.310951239,1250,4,0,0,0,1
"0",0.165402883,73,0,0.013330371,4500,4,0,0,0,0
"0",0.780007029,58,0,0.61121004,11792,9,0,2,0,0
